"Date","Price","Open","High","Low","Vol.","Change %"
"04-08-2020","95.50","93.50","96.50","93.45","1.37M","2.58%"
"05-08-2020","96.85","97.15","98.70","96.15","1.93M","1.41%"
"06-08-2020","100.60","96.05","102.30","96.05","2.88M","3.87%"
"07-08-2020","106.20","100.50","106.90","99.10","5.10M","5.57%"
"10-08-2020","109.00","107.25","110.40","107.00","2.49M","2.64%"
"11-08-2020","105.45","110.00","111.50","103.90","1.97M","-3.26%"
"12-08-2020","106.40","105.35","106.95","102.70","1.08M","0.90%"
"13-08-2020","108.70","107.00","110.20","106.50","1.63M","2.16%"
"14-08-2020","105.50","109.45","109.80","103.10","1.14M","-2.94%"
"17-08-2020","104.85","106.50","107.10","104.40","512.34K","-0.62%"
"18-08-2020","107.70","105.75","108.75","105.10","923.19K","2.72%"
"19-08-2020","115.60","108.40","116.65","107.15","5.73M","7.34%"
"20-08-2020","115.45","115.00","117.90","114.10","2.09M","-0.13%"
"21-08-2020","116.30","115.45","118.45","115.45","1.52M","0.74%"
"24-08-2020","116.75","117.35","119.90","116.30","1.49M","0.39%"
"25-08-2020","113.60","117.50","117.65","112.90","1.27M","-2.70%"
"26-08-2020","117.65","114.00","118.75","113.75","2.01M","3.57%"
"27-08-2020","117.40","117.20","119.60","116.50","1.21M","-0.21%"
"28-08-2020","115.45","117.75","118.30","115.00","844.83K","-1.66%"
"31-08-2020","108.85","116.50","116.95","107.40","1.21M","-5.72%"
"01-09-2020","108.70","108.70","110.50","105.45","560.47K","-0.14%"
"02-09-2020","112.25","109.75","112.95","109.00","734.08K","3.27%"
"03-09-2020","114.30","113.00","116.85","112.25","931.31K","1.83%"
"04-09-2020","112.25","111.30","114.10","111.05","494.47K","-1.79%"
"07-09-2020","109.50","113.30","114.60","108.55","619.04K","-2.45%"
"08-09-2020","107.20","109.90","110.90","106.75","368.51K","-2.10%"
"09-09-2020","106.10","106.15","106.90","103.35","646.22K","-1.03%"
"10-09-2020","107.25","107.00","108.00","106.35","387.82K","1.08%"
"11-09-2020","109.35","107.25","110.60","106.90","896.94K","1.96%"
"14-09-2020","111.80","111.50","112.65","110.00","865.64K","2.24%"
"15-09-2020","111.85","112.75","112.90","111.30","490.63K","0.04%"
"16-09-2020","110.90","112.20","114.20","110.60","1.01M","-0.85%"
"17-09-2020","111.65","111.80","114.40","110.75","1.70M","0.68%"
"18-09-2020","111.85","112.25","112.80","108.75","501.25K","0.18%"
"21-09-2020","105.55","111.80","112.90","104.90","735.23K","-5.63%"
"22-09-2020","103.00","104.50","105.00","100.35","687.15K","-2.42%"
"23-09-2020","101.60","103.20","104.85","99.85","566.25K","-1.36%"
"24-09-2020","98.40","99.50","101.70","97.70","623.71K","-3.15%"
"25-09-2020","101.70","100.10","103.85","100.10","703.08K","3.35%"
"28-09-2020","104.50","102.75","105.40","102.70","530.08K","2.75%"
"29-09-2020","104.50","106.00","106.50","103.80","415.57K","0.00%"
"30-09-2020","104.60","105.40","106.00","103.50","386.98K","0.10%"
"01-10-2020","105.15","106.20","109.50","104.55","373.96K","0.53%"
"05-10-2020","105.05","105.90","106.80","104.50","415.88K","-0.10%"
"06-10-2020","104.95","105.90","106.40","104.45","281.77K","-0.10%"
"07-10-2020","103.75","104.15","105.25","103.35","223.43K","-1.14%"
"08-10-2020","103.10","104.70","104.70","102.50","266.77K","-0.63%"
"09-10-2020","103.95","103.70","104.30","102.25","250.73K","0.82%"
"12-10-2020","102.85","105.00","105.00","102.20","252.21K","-1.06%"
"13-10-2020","102.05","103.30","104.20","101.40","193.57K","-0.78%"
"14-10-2020","101.20","102.95","102.95","100.10","236.60K","-0.83%"
"15-10-2020","100.30","102.30","102.75","100.00","265.36K","-0.89%"
"16-10-2020","100.35","100.45","101.60","99.40","246.73K","0.05%"
"19-10-2020","102.90","101.40","103.95","100.80","376.27K","2.54%"
"20-10-2020","103.80","103.45","104.50","102.25","302.38K","0.87%"
"21-10-2020","101.90","104.30","107.40","101.50","1.01M","-1.83%"
"22-10-2020","105.65","101.90","106.90","101.60","1.22M","3.68%"
"23-10-2020","109.10","106.70","110.60","105.40","1.69M","3.27%"
"26-10-2020","108.35","110.35","110.75","104.70","896.11K","-0.69%"
"27-10-2020","109.55","108.00","113.40","107.00","2.13M","1.11%"
"28-10-2020","109.30","109.85","110.50","107.20","793.11K","-0.23%"
"29-10-2020","101.45","104.00","107.60","101.00","1.54M","-7.18%"
"30-10-2020","101.60","102.35","103.45","99.70","654.71K","0.15%"
"02-11-2020","99.85","102.00","102.95","99.30","436.94K","-1.72%"
"03-11-2020","99.75","100.50","101.80","99.05","381.32K","-0.10%"
"04-11-2020","100.40","100.90","101.00","99.20","348.30K","0.65%"
"05-11-2020","102.60","100.90","104.20","100.30","1.09M","2.19%"
"06-11-2020","101.45","102.80","103.95","100.75","491.09K","-1.12%"
"09-11-2020","102.90","103.45","103.45","102.00","372.17K","1.43%"
"10-11-2020","102.30","103.25","103.25","101.10","341.28K","-0.58%"
"11-11-2020","101.45","102.80","102.90","100.75","426.48K","-0.83%"
"12-11-2020","102.55","101.90","103.20","101.40","288.87K","1.08%"
"13-11-2020","102.15","103.25","103.95","101.80","518.40K","-0.39%"
"17-11-2020","102.65","104.05","104.30","102.40","306.19K","0.49%"
"18-11-2020","102.65","103.25","103.95","102.30","508.49K","0.00%"
"19-11-2020","101.90","102.95","103.45","101.20","721.39K","-0.73%"
"20-11-2020","102.50","102.40","103.60","102.15","431.20K","0.59%"
"23-11-2020","103.70","103.00","104.80","102.50","832.15K","1.17%"
"24-11-2020","103.90","103.90","104.55","103.60","615.22K","0.19%"
"25-11-2020","102.75","104.60","104.80","102.50","410.12K","-1.11%"
"26-11-2020","102.60","103.00","103.80","101.35","279.18K","-0.15%"
"27-11-2020","103.25","102.60","104.35","102.10","529.51K","0.63%"
"01-12-2020","105.25","103.80","107.85","103.20","4.83M","1.94%"
"02-12-2020","107.60","106.15","108.70","105.50","2.23M","2.23%"
"03-12-2020","109.10","108.65","109.90","108.60","1.46M","1.39%"
"04-12-2020","107.30","109.90","110.40","105.55","1.12M","-1.65%"
"07-12-2020","111.10","107.35","112.50","107.35","2.76M","3.54%"
"08-12-2020","110.60","112.20","112.75","108.40","1.31M","-0.45%"
"09-12-2020","112.20","111.70","113.90","110.55","2.06M","1.45%"
"10-12-2020","110.60","111.75","111.80","109.10","747.28K","-1.43%"
"11-12-2020","109.05","111.00","112.30","108.30","883.79K","-1.40%"
"14-12-2020","108.50","109.65","110.70","108.10","684.22K","-0.50%"
"15-12-2020","108.15","108.60","108.70","106.30","659.96K","-0.32%"
"16-12-2020","108.60","108.25","109.40","108.25","514.46K","0.42%"
"17-12-2020","109.20","108.95","111.75","108.45","1.19M","0.55%"
"18-12-2020","108.50","109.70","110.20","107.70","543.67K","-0.64%"
"21-12-2020","101.55","108.20","109.00","99.00","1.10M","-6.41%"
"22-12-2020","103.05","102.00","104.20","98.40","903.47K","1.48%"
"23-12-2020","106.65","103.05","107.25","102.50","660.22K","3.49%"
"24-12-2020","104.65","107.45","107.55","103.90","655.28K","-1.88%"
"28-12-2020","105.95","105.40","106.80","105.00","411.54K","1.24%"
"29-12-2020","105.95","106.80","107.35","105.10","507.19K","0.00%"
"30-12-2020","105.55","106.00","106.75","105.00","286.87K","-0.38%"
"31-12-2020","104.65","105.10","105.85","104.15","545.16K","-0.85%"
"01-01-2021","107.95","105.05","108.70","103.50","1.34M","3.15%"
"04-01-2021","108.70","109.00","110.00","107.55","956.11K","0.69%"
"05-01-2021","107.85","107.55","108.70","106.50","447.86K","-0.78%"
"06-01-2021","106.65","108.00","108.85","106.00","788.88K","-1.11%"
"07-01-2021","106.20","107.55","107.65","105.90","562.01K","-0.42%"
"08-01-2021","106.30","107.00","108.20","105.65","934.58K","0.09%"
"11-01-2021","106.95","107.50","108.50","106.10","1.26M","0.61%"
"12-01-2021","113.95","107.40","116.60","107.00","7.44M","6.55%"
"13-01-2021","115.85","115.85","120.00","113.35","8.22M","1.67%"
"14-01-2021","115.05","116.85","116.85","114.25","1.58M","-0.69%"
"15-01-2021","112.60","114.75","115.85","111.00","2.02M","-2.13%"
"18-01-2021","109.25","112.90","113.60","108.05","1.26M","-2.98%"
"19-01-2021","111.45","109.55","113.40","109.55","1.13M","2.01%"
"20-01-2021","112.65","112.30","114.65","111.45","1.61M","1.08%"
"21-01-2021","114.05","113.60","117.30","113.05","3.19M","1.24%"
"22-01-2021","116.75","115.75","118.75","115.15","5.62M","2.37%"
"25-01-2021","116.65","118.70","121.50","115.05","3.84M","-0.09%"
"27-01-2021","111.30","116.65","116.70","109.90","1.48M","-4.59%"
"28-01-2021","112.65","111.30","116.00","111.30","2.70M","1.21%"
"29-01-2021","110.50","114.35","114.35","109.65","1.03M","-1.91%"
"01-02-2021","112.45","111.20","113.90","108.50","1.06M","1.76%"
"02-02-2021","112.40","114.00","114.90","111.85","883.24K","-0.04%"
"03-02-2021","113.00","113.40","114.50","112.10","879.49K","0.53%"
"04-02-2021","113.50","113.00","114.40","112.40","1.07M","0.44%"
"05-02-2021","111.30","113.95","114.35","111.05","909.44K","-1.94%"
"08-02-2021","110.75","111.95","112.35","110.35","771.92K","-0.49%"
"09-02-2021","109.95","111.50","112.35","109.60","766.15K","-0.72%"
"10-02-2021","108.00","110.35","110.60","107.10","954.13K","-1.77%"
"11-02-2021","108.35","108.00","109.80","107.70","628.80K","0.32%"
"12-02-2021","110.25","108.75","111.45","108.15","809.17K","1.75%"
"15-02-2021","109.25","110.65","111.10","109.00","557.44K","-0.91%"
"16-02-2021","109.25","109.75","111.75","107.70","779.66K","0.00%"
"17-02-2021","107.35","111.00","112.65","107.10","1.97M","-1.74%"
"18-02-2021","107.20","107.95","108.45","106.70","855.79K","-0.14%"
"19-02-2021","105.35","107.20","107.70","104.70","1.16M","-1.73%"
"22-02-2021","104.35","105.80","105.85","104.00","589.58K","-0.95%"
"23-02-2021","108.40","105.10","109.30","104.80","1.63M","3.88%"
"24-02-2021","111.95","113.40","114.00","109.05","3.17M","3.27%"
"25-02-2021","118.50","111.95","119.40","111.65","5.57M","5.85%"
"26-02-2021","130.00","116.80","135.70","115.25","21.35M","9.70%"
"01-03-2021","131.75","133.00","136.95","129.20","8.35M","1.35%"
"02-03-2021","128.30","132.05","132.25","127.30","2.57M","-2.62%"
"03-03-2021","132.05","129.00","135.40","126.40","4.29M","2.92%"
"04-03-2021","134.55","130.60","138.80","129.05","5.29M","1.89%"
"05-03-2021","128.45","134.00","136.80","127.50","2.60M","-4.53%"
"08-03-2021","127.70","129.80","130.75","126.60","1.22M","-0.58%"
"09-03-2021","126.20","128.50","130.90","125.00","1.68M","-1.17%"
"10-03-2021","126.60","126.95","128.35","125.55","1.02M","0.32%"
"12-03-2021","131.70","127.45","133.60","126.10","4.05M","4.03%"
"15-03-2021","128.30","132.45","132.45","126.50","1.51M","-2.58%"
"16-03-2021","127.25","129.15","130.55","126.30","1.17M","-0.82%"
"17-03-2021","121.35","127.95","128.15","120.55","1.40M","-4.64%"
"18-03-2021","119.30","122.50","124.70","117.25","1.82M","-1.69%"
"19-03-2021","117.45","118.85","118.85","112.70","2.50M","-1.55%"
"22-03-2021","116.50","118.40","118.95","115.30","1.87M","-0.81%"
"23-03-2021","126.10","117.30","128.70","116.70","7.46M","8.24%"
"24-03-2021","120.05","124.80","125.90","119.20","3.17M","-4.80%"
"25-03-2021","116.20","120.00","121.25","114.30","2.71M","-3.21%"
"26-03-2021","121.15","117.80","124.00","116.75","3.03M","4.26%"
"30-03-2021","121.90","121.00","123.20","120.00","1.88M","0.62%"
"31-03-2021","119.95","121.45","122.30","118.85","1.46M","-1.60%"
"01-04-2021","122.85","120.65","123.90","120.55","1.69M","2.42%"
"05-04-2021","121.10","122.85","122.85","117.50","1.74M","-1.42%"
"06-04-2021","124.90","121.15","126.00","119.65","3.19M","3.14%"
"07-04-2021","127.55","125.60","130.50","125.20","4.23M","2.12%"
"08-04-2021","126.50","128.70","129.50","125.20","1.98M","-0.82%"
"09-04-2021","125.60","127.35","127.50","124.50","1.55M","-0.71%"
"12-04-2021","117.45","123.00","123.10","116.05","2.13M","-6.49%"
"13-04-2021","117.55","119.15","121.50","116.60","1.71M","0.09%"
"15-04-2021","116.45","117.65","118.60","115.20","1.58M","-0.94%"
"16-04-2021","119.05","117.10","119.75","116.75","1.57M","2.23%"
"19-04-2021","114.45","115.50","117.40","114.00","1.26M","-3.86%"
"20-04-2021","115.80","115.25","117.40","114.25","1.24M","1.18%"
"22-04-2021","116.10","115.00","117.40","114.15","1.05M","0.26%"
"23-04-2021","125.05","115.20","126.75","115.20","5.97M","7.71%"
"26-04-2021","126.70","126.90","129.15","124.75","2.92M","1.32%"
"27-04-2021","126.95","128.05","128.80","125.80","1.72M","0.20%"
"28-04-2021","127.35","128.50","130.90","126.75","2.87M","0.32%"
"29-04-2021","127.80","129.70","130.80","126.40","2.61M","0.35%"
"30-04-2021","131.00","133.25","139.85","129.00","14.62M","2.50%"
"03-05-2021","137.70","130.85","139.45","127.40","6.82M","5.11%"
"04-05-2021","141.55","141.00","147.30","140.10","13.81M","2.80%"
"05-05-2021","142.55","143.40","145.65","140.55","4.06M","0.71%"
"06-05-2021","148.55","145.00","149.95","143.75","7.70M","4.21%"
"07-05-2021","153.10","150.00","154.70","144.05","11.75M","3.06%"
"10-05-2021","168.40","154.25","172.00","153.15","21.08M","9.99%"
"11-05-2021","172.40","165.75","180.90","161.15","23.20M","2.38%"
"12-05-2021","163.50","173.40","176.75","159.80","7.40M","-5.16%"
"14-05-2021","160.40","165.85","169.20","157.55","4.93M","-1.90%"
"17-05-2021","166.10","161.80","168.70","158.50","5.86M","3.55%"
"18-05-2021","161.60","167.85","168.60","160.00","3.47M","-2.71%"
"19-05-2021","177.80","163.00","180.00","163.00","23.37M","10.02%"
"20-05-2021","183.25","181.25","185.85","179.10","14.33M","3.07%"
"21-05-2021","178.50","184.80","185.45","176.15","5.57M","-2.59%"
"24-05-2021","178.70","180.00","181.40","172.25","6.08M","0.11%"
"25-05-2021","178.05","180.25","181.75","175.00","4.03M","-0.36%"
"26-05-2021","178.65","178.40","181.50","176.05","4.25M","0.34%"
"27-05-2021","183.80","180.40","188.60","179.50","10.89M","2.88%"
"28-05-2021","179.85","184.60","185.50","177.00","3.47M","-2.15%"
"31-05-2021","179.20","182.00","183.70","178.40","2.70M","-0.36%"
"01-06-2021","174.25","180.00","181.35","172.65","2.95M","-2.76%"
"02-06-2021","174.00","173.55","175.65","172.05","2.10M","-0.14%"
"03-06-2021","176.70","176.90","178.70","175.60","2.33M","1.55%"
"04-06-2021","174.35","177.90","177.90","173.75","1.34M","-1.33%"
"07-06-2021","174.35","176.40","176.65","173.00","1.71M","0.00%"
"08-06-2021","177.45","176.25","178.90","174.10","2.88M","1.78%"
"09-06-2021","178.75","179.00","184.70","176.25","6.07M","0.73%"
"10-06-2021","186.95","179.50","190.00","179.10","11.75M","4.59%"
"11-06-2021","188.60","187.20","193.40","186.30","6.99M","0.88%"
"14-06-2021","184.65","188.50","188.50","177.55","3.26M","-2.09%"
"15-06-2021","181.80","184.15","186.50","180.80","2.06M","-1.54%"
"16-06-2021","181.35","182.25","185.95","178.35","2.58M","-0.25%"
"17-06-2021","178.45","179.60","183.20","177.50","1.93M","-1.60%"
"18-06-2021","175.15","179.00","180.20","168.00","2.58M","-1.85%"
"21-06-2021","174.05","170.05","175.95","168.65","2.13M","-0.63%"
"22-06-2021","175.95","175.20","178.70","175.20","1.22M","1.09%"
"23-06-2021","174.20","177.30","177.30","173.10","1.07M","-0.99%"
"24-06-2021","172.90","175.75","175.75","172.05","922.50K","-0.75%"
"25-06-2021","177.80","173.05","178.95","172.20","2.05M","2.83%"
"28-06-2021","183.35","180.95","185.40","178.50","4.61M","3.12%"
"29-06-2021","185.75","185.10","189.00","184.55","4.59M","1.31%"
"30-06-2021","187.65","187.70","190.60","186.50","3.57M","1.02%"
"01-07-2021","184.55","188.60","189.00","183.00","1.74M","-1.65%"
"02-07-2021","186.40","183.05","187.50","182.15","2.40M","1.00%"
"05-07-2021","192.45","187.85","198.35","187.85","11.39M","3.25%"
"06-07-2021","188.80","193.80","194.80","187.35","2.84M","-1.90%"
"07-07-2021","192.85","187.80","193.95","185.40","2.80M","2.15%"
"08-07-2021","190.45","193.00","194.30","187.50","1.86M","-1.24%"
"09-07-2021","189.90","190.45","192.50","187.70","2.09M","-0.29%"
"12-07-2021","186.60","191.50","191.85","185.85","1.45M","-1.74%"
"13-07-2021","192.20","188.60","193.95","186.20","3.44M","3.00%"
"14-07-2021","192.20","190.05","195.35","189.50","3.09M","0.00%"
"15-07-2021","192.15","192.50","194.25","191.00","1.44M","-0.03%"
"16-07-2021","190.25","193.25","194.20","189.50","1.05M","-0.99%"
"19-07-2021","189.10","190.40","191.40","187.50","1.42M","-0.60%"
"20-07-2021","184.40","189.70","190.25","182.25","1.40M","-2.49%"
"22-07-2021","199.00","192.00","202.00","190.65","13.11M","7.92%"
"23-07-2021","208.35","206.45","210.50","201.50","13.37M","4.70%"
"26-07-2021","215.50","209.00","218.30","208.50","10.60M","3.43%"
"27-07-2021","235.30","219.50","241.70","218.10","22.25M","9.19%"
"28-07-2021","215.10","238.90","246.70","208.30","35.58M","-8.58%"
"29-07-2021","211.50","211.70","219.75","206.15","14.46M","-1.67%"
"30-07-2021","212.50","211.50","218.30","210.20","5.56M","0.47%"
"02-08-2021","211.70","214.05","215.50","210.20","3.12M","-0.38%"
"03-08-2021","206.75","212.45","213.55","205.00","3.15M","-2.34%"
"04-08-2021","213.05","207.10","216.95","207.10","6.88M","3.05%"
"05-08-2021","209.10","213.00","213.00","207.65","2.22M","-1.85%"
"06-08-2021","212.20","209.25","214.50","209.00","3.92M","1.48%"
"09-08-2021","207.90","211.90","213.70","206.30","2.04M","-2.03%"
"10-08-2021","202.90","208.30","211.35","194.05","3.59M","-2.41%"
"11-08-2021","196.50","203.95","204.60","192.05","3.41M","-3.15%"
"12-08-2021","203.65","197.80","205.60","195.25","4.23M","3.64%"
"13-08-2021","206.10","204.35","207.90","202.55","2.37M","1.20%"
"16-08-2021","201.95","206.00","206.00","200.80","1.50M","-2.01%"
"17-08-2021","200.50","202.00","202.20","197.50","1.39M","-0.72%"
"18-08-2021","199.95","200.50","201.70","197.80","1.56M","-0.27%"
"20-08-2021","189.20","197.00","197.85","186.30","2.46M","-5.38%"
"23-08-2021","181.70","190.85","192.65","178.60","2.34M","-3.96%"
"24-08-2021","196.60","182.00","199.80","179.75","5.86M","8.20%"
"25-08-2021","198.95","197.50","203.40","194.15","4.88M","1.20%"
"26-08-2021","195.95","198.90","201.20","194.45","2.09M","-1.51%"
"27-08-2021","194.95","195.45","196.85","192.65","1.36M","-0.51%"
"30-08-2021","198.95","196.80","200.80","196.00","1.64M","2.05%"
"31-08-2021","213.15","201.20","216.25","201.20","16.75M","7.14%"
"01-09-2021","211.10","214.00","214.25","207.90","3.16M","-0.96%"
"02-09-2021","209.50","211.90","213.75","208.70","2.48M","-0.76%"
"03-09-2021","207.60","210.00","211.25","206.40","1.76M","-0.91%"
"06-09-2021","204.10","207.60","209.50","203.20","1.43M","-1.69%"
"07-09-2021","212.45","211.35","217.00","209.60","11.93M","4.09%"
"08-09-2021","211.90","213.00","214.20","210.05","1.88M","-0.26%"
"09-09-2021","210.75","211.00","211.70","208.20","1.46M","-0.54%"
"13-09-2021","208.25","207.15","211.00","207.15","1.45M","-1.19%"
"14-09-2021","208.20","210.00","210.35","207.50","942.62K","-0.02%"
"15-09-2021","208.75","208.20","211.90","207.85","1.02M","0.26%"
"16-09-2021","212.35","209.75","214.90","207.95","3.48M","1.72%"
"17-09-2021","208.40","213.50","213.60","205.50","1.66M","-1.86%"
"20-09-2021","202.20","207.90","209.35","201.10","1.29M","-2.98%"
"21-09-2021","202.65","202.00","204.75","197.30","1.48M","0.22%"
"22-09-2021","205.80","205.90","208.45","204.55","1.10M","1.55%"
"23-09-2021","206.55","207.75","208.70","205.75","861.17K","0.36%"
"24-09-2021","203.40","209.50","209.50","202.75","1.12M","-1.53%"
"27-09-2021","203.50","205.00","206.50","201.50","1.01M","0.05%"
"28-09-2021","202.20","204.45","204.50","201.00","772.28K","-0.64%"
"29-09-2021","203.20","200.55","207.30","200.20","1.78M","0.49%"
"30-09-2021","203.55","204.00","206.35","203.00","1.03M","0.17%"
"01-10-2021","201.40","203.00","204.05","200.70","891.13K","-1.06%"
"04-10-2021","205.55","206.00","209.70","204.65","1.54M","2.06%"
"05-10-2021","205.40","205.50","207.70","204.50","975.54K","-0.07%"
"06-10-2021","212.95","206.00","218.90","204.10","10.04M","3.68%"
"07-10-2021","218.35","215.40","220.00","215.00","5.32M","2.54%"
"08-10-2021","218.90","221.00","223.50","218.00","3.79M","0.25%"
"11-10-2021","216.85","219.50","220.40","215.30","1.88M","-0.94%"
"12-10-2021","227.85","217.30","229.60","216.50","9.33M","5.07%"
"13-10-2021","233.90","230.25","242.25","229.60","10.64M","2.66%"
"14-10-2021","230.45","236.00","237.80","227.80","3.38M","-1.47%"
"18-10-2021","234.15","232.90","238.00","231.25","4.55M","1.61%"
"19-10-2021","235.80","241.00","254.40","230.25","19.53M","0.70%"
"20-10-2021","227.05","237.00","242.00","224.00","5.14M","-3.71%"
"21-10-2021","225.30","229.80","231.20","223.05","2.44M","-0.77%"
"22-10-2021","218.80","227.00","228.30","214.50","2.63M","-2.89%"
"25-10-2021","212.30","218.90","222.05","207.70","2.23M","-2.97%"
"26-10-2021","214.40","212.00","218.00","210.55","1.77M","0.99%"
"27-10-2021","214.40","216.40","220.25","213.30","1.65M","0.00%"
"28-10-2021","209.95","213.00","214.70","208.55","1.27M","-2.08%"
"29-10-2021","207.90","210.00","212.00","203.80","1.50M","-0.98%"
"01-11-2021","211.80","209.20","215.85","207.15","2.17M","1.88%"
"02-11-2021","213.55","213.50","215.35","211.10","1.09M","0.83%"
"03-11-2021","212.80","214.15","214.15","211.50","859.80K","-0.35%"
"04-11-2021","215.85","214.50","216.50","213.00","516.07K","1.43%"
"08-11-2021","216.05","217.55","218.70","214.00","1.08M","0.09%"
"09-11-2021","218.75","216.05","221.50","215.55","1.66M","1.25%"
"10-11-2021","220.55","218.00","227.25","217.00","3.50M","0.82%"
"11-11-2021","219.70","221.20","224.25","218.40","1.38M","-0.39%"
"12-11-2021","220.70","221.75","225.75","217.80","1.86M","0.46%"
"15-11-2021","225.60","224.90","227.80","222.45","3.04M","2.22%"
"16-11-2021","224.80","227.40","229.00","223.25","2.02M","-0.35%"
"17-11-2021","228.85","227.00","231.40","226.95","4.58M","1.80%"
"18-11-2021","225.40","230.40","231.95","222.20","3.23M","-1.51%"
"22-11-2021","213.85","225.00","225.00","211.70","2.44M","-5.12%"
"23-11-2021","217.30","211.00","219.40","206.85","1.94M","1.61%"
"24-11-2021","216.60","219.35","223.00","215.80","1.32M","-0.32%"
"25-11-2021","216.70","217.70","218.40","215.15","838.22K","0.05%"
"26-11-2021","208.05","215.00","215.25","206.95","1.44M","-3.99%"
"29-11-2021","199.40","205.35","206.75","192.15","1.97M","-4.16%"
"30-11-2021","202.85","199.95","207.00","199.95","1.15M","1.73%"
"01-12-2021","204.50","204.65","208.90","203.05","939.06K","0.81%"
"02-12-2021","205.35","205.70","206.00","203.40","637.57K","0.42%"
"03-12-2021","204.35","205.00","207.80","203.50","915.55K","-0.49%"
"06-12-2021","202.50","206.90","206.90","202.00","683.36K","-0.91%"
"07-12-2021","212.40","207.00","214.40","204.10","1.66M","4.89%"
"08-12-2021","213.50","213.00","215.80","210.50","1.93M","0.52%"
"09-12-2021","212.80","213.50","215.00","211.25","967.37K","-0.33%"
"10-12-2021","216.45","213.00","219.25","212.10","2.51M","1.72%"
"13-12-2021","214.65","218.25","218.25","213.10","865.94K","-0.83%"
"14-12-2021","212.95","214.70","214.70","211.65","683.98K","-0.79%"
"15-12-2021","211.10","213.90","213.90","210.00","636.37K","-0.87%"
"16-12-2021","207.80","213.00","213.00","207.00","749.87K","-1.56%"
"17-12-2021","204.25","208.00","208.00","203.05","734.53K","-1.71%"
"20-12-2021","194.55","200.00","200.00","190.30","1.74M","-4.75%"
"21-12-2021","199.65","196.00","204.05","196.00","1.23M","2.62%"
"22-12-2021","205.00","202.90","207.80","201.35","1.22M","2.68%"
"23-12-2021","202.95","206.00","206.85","202.05","641.12K","-1.00%"
"24-12-2021","201.00","203.90","203.90","199.35","730.73K","-0.96%"
"27-12-2021","218.35","200.00","222.00","196.00","5.89M","8.63%"
"28-12-2021","212.35","219.65","220.45","211.55","2.87M","-2.75%"
"29-12-2021","211.35","213.00","216.70","210.00","2.71M","-0.47%"
"30-12-2021","208.50","211.45","211.50","207.90","977.48K","-1.35%"
"31-12-2021","213.15","208.90","216.20","208.40","3.05M","2.23%"
